addr	type	namespace	name	source
00438784	Label	switchD_0043049f	switchdataD_00438784	ANALYSIS
004387a0	Label	Global	s_Mingw-w64_runtime_failure:_004387a0	DEFAULT
004387c0	Label	Global	s_Address_%p_has_no_image-section_004387c0	DEFAULT
004387e0	Label	Global	s_VirtualQuery_failed_for_%d_bytes_004387e0	DEFAULT
00438818	Label	Global	s_VirtualProtect_failed_with_code_0_00438818	DEFAULT
00438840	Label	Global	s_Unknown_pseudo_relocation_protoc_00438840	DEFAULT
00438878	Label	Global	s_Unknown_pseudo_relocation_bit_si_00438878	DEFAULT
004388b0	Label	switchD_00430b80	switchdataD_004388b0	ANALYSIS
004388d8	Label	Global	s_.pdata_004388d8	DEFAULT
004388e0	Label	switchD_00430e5c	switchdataD_004388e0	ANALYSIS
00438910	Label	switchD_00431638	switchdataD_00438910	ANALYSIS
00438930	Label	Global	DAT_00438930	DEFAULT
00438940	Label	Global	DAT_00438940	DEFAULT
00438943	Label	Global	s_inity_00438943	DEFAULT
00438949	Label	Global	DAT_00438949	DEFAULT
0043894c	Label	switchD_00431eab	switchdataD_0043894c	ANALYSIS
00438a20	Label	Global	DAT_00438a20	DEFAULT
00438a80	Label	Global	DAT_00438a80	DEFAULT
00438a88	Label	Global	DAT_00438a88	DEFAULT
00438a90	Label	Global	DAT_00438a90	DEFAULT
00438a98	Label	Global	DAT_00438a98	DEFAULT
00438aa0	Label	Global	DAT_00438aa0	DEFAULT
00438aa8	Label	Global	DAT_00438aa8	DEFAULT
00438ab0	Label	Global	DAT_00438ab0	DEFAULT
00438ac0	Label	Global	DAT_00438ac0	DEFAULT
00438ac1	Label	Global	DAT_00438ac1	DEFAULT
00438ac2	Label	Global	s_23456789_00438ac2	DEFAULT
00438acb	Label	Global	DAT_00438acb	DEFAULT
00438acc	Label	Global	DAT_00438acc	DEFAULT
00438acd	Label	Global	DAT_00438acd	DEFAULT
00438ad2	Label	Global	DAT_00438ad2	DEFAULT
00438ad3	Label	Global	DAT_00438ad3	DEFAULT
00438ad4	Label	Global	DAT_00438ad4	DEFAULT
00438ae0	Label	Global	DAT_00438ae0	DEFAULT
00438b00	Label	Global	DAT_00438b00	DEFAULT
00438b38	Label	Global	DAT_00438b38	DEFAULT
00438bc0	Label	Global	DAT_00438bc0	DEFAULT
00438bc8	Label	Global	DAT_00438bc8	DEFAULT
00438be0	Label	Global	DAT_00438be0	DEFAULT
00438c00	Label	Global	DAT_00438c00	DEFAULT
00438c08	Label	Global	DAT_00438c08	DEFAULT
00438c20	Label	Global	DAT_00438c20	DEFAULT
00438c40	Label	Global	PTR_DAT_00438c40	DEFAULT
00438c50	Label	Global	PTR_DAT_00438c50	DEFAULT
00438c60	Label	Global	PTR_DAT_00438c60	DEFAULT
00438c70	Label	Global	PTR_DAT_00438c70	DEFAULT
00438c80	Label	Global	PTR_DAT_00438c80	DEFAULT
00438c90	Label	Global	PTR_DAT_00438c90	DEFAULT
00438ca0	Label	Global	PTR_PTR_00438ca0	DEFAULT
00438cb0	Label	Global	PTR_DAT_00438cb0	DEFAULT
00438cc0	Label	Global	PTR_DAT_00438cc0	DEFAULT
00438cd0	Label	Global	PTR_DAT_00438cd0	DEFAULT
00438ce0	Label	Global	PTR_IMAGE_DOS_HEADER_00438ce0	DEFAULT
00438cf0	Label	Global	PTR_PTR___initenv_00438cf0	DEFAULT
00438d00	Label	Global	PTR_PTR__acmdln_00438d00	DEFAULT
00438d10	Label	Global	PTR_PTR__fmode_00438d10	DEFAULT
00438d20	Label	Global	PTR_DAT_00438d20	DEFAULT
00438d30	Label	Global	PTR_DAT_00438d30	DEFAULT
00438d40	Label	Global	PTR_DAT_00438d40	DEFAULT
00438d50	Label	Global	PTR_DAT_00438d50	DEFAULT
00438d60	Label	Global	PTR_DAT_00438d60	DEFAULT
00438d70	Label	Global	PTR_DAT_00438d70	DEFAULT
00438d80	Label	Global	PTR_DAT_00438d80	DEFAULT
00438d90	Label	Global	PTR_DAT_00438d90	DEFAULT
00438da0	Label	Global	PTR_DAT_00438da0	DEFAULT
00438db0	Label	Global	PTR_DAT_00438db0	DEFAULT
00438dc0	Label	Global	PTR_DAT_00438dc0	DEFAULT
00438df0	Label	Global	PTR_DAT_00438df0	DEFAULT
00438e20	Label	Global	PTR_DAT_00438e20	DEFAULT
00438e30	Label	Global	PTR_DAT_00438e30	DEFAULT
00438e40	Label	Global	PTR_DAT_00438e40	DEFAULT
00438e50	Label	Global	PTR_DAT_00438e50	DEFAULT
00438e60	Label	Global	PTR_DAT_00438e60	DEFAULT
0043b4e0	Label	Global	DAT_0043b4e0	DEFAULT
0043b4e4	Label	Global	DAT_0043b4e4	DEFAULT
0043b4e8	Label	Global	DAT_0043b4e8	DEFAULT
0043b4ec	Label	Global	DAT_0043b4ec	DEFAULT
0043b4f0	Label	Global	DAT_0043b4f0	DEFAULT
0043b4f4	Label	Global	DAT_0043b4f4	DEFAULT
0043b4f8	Label	Global	DAT_0043b4f8	DEFAULT
0043b4fc	Label	Global	DAT_0043b4fc	DEFAULT
0043b500	Label	Global	DAT_0043b500	DEFAULT
0043b504	Label	Global	DAT_0043b504	DEFAULT
0043b508	Label	Global	DAT_0043b508	DEFAULT
0043b50c	Label	Global	DAT_0043b50c	DEFAULT
0043c000	Label	Global	_IMAGE_RUNTIME_FUNCTION_ENTRY_ARRAY_0043c000	DEFAULT
0043d000	Label	Global	UNWIND_INFO_0043d000	DEFAULT
0043d004	Label	Global	UNWIND_INFO_0043d004	DEFAULT
0043d00c	Label	Global	UNWIND_INFO_0043d00c	DEFAULT
0043d014	Label	Global	UNWIND_INFO_0043d014	DEFAULT
0043d028	Label	Global	UNWIND_INFO_0043d028	DEFAULT
0043d048	Label	Global	UNWIND_INFO_0043d048	DEFAULT
0043d068	Label	Global	UNWIND_INFO_0043d068	DEFAULT
0043d070	Label	Global	UNWIND_INFO_0043d070	DEFAULT
0043d074	Label	Global	UNWIND_INFO_0043d074	DEFAULT
0043d078	Label	Global	UNWIND_INFO_0043d078	DEFAULT
0043d080	Label	Global	UNWIND_INFO_0043d080	DEFAULT
0043d08c	Label	Global	UNWIND_INFO_0043d08c	DEFAULT
0043d090	Label	Global	UNWIND_INFO_0043d090	DEFAULT
0043d098	Label	Global	UNWIND_INFO_0043d098	DEFAULT
0043d09c	Label	Global	UNWIND_INFO_0043d09c	DEFAULT
0043d0a0	Label	Global	UNWIND_INFO_0043d0a0	DEFAULT
0043d0a4	Label	Global	UNWIND_INFO_0043d0a4	DEFAULT
0043d0a8	Label	Global	UNWIND_INFO_0043d0a8	DEFAULT
0043d0ac	Label	Global	UNWIND_INFO_0043d0ac	DEFAULT
0043d0b0	Label	Global	UNWIND_INFO_0043d0b0	DEFAULT
0043d0c0	Label	Global	UNWIND_INFO_0043d0c0	DEFAULT
0043d0d0	Label	Global	UNWIND_INFO_0043d0d0	DEFAULT
0043d0d8	Label	Global	UNWIND_INFO_0043d0d8	DEFAULT
0043d0e4	Label	Global	UNWIND_INFO_0043d0e4	DEFAULT
0043d0e8	Label	Global	UNWIND_INFO_0043d0e8	DEFAULT
0043d100	Label	Global	UNWIND_INFO_0043d100	DEFAULT
0043d104	Label	Global	UNWIND_INFO_0043d104	DEFAULT
0043d110	Label	Global	UNWIND_INFO_0043d110	DEFAULT
0043d120	Label	Global	UNWIND_INFO_0043d120	DEFAULT
0043d138	Label	Global	UNWIND_INFO_0043d138	DEFAULT
0043d140	Label	Global	UNWIND_INFO_0043d140	DEFAULT
0043d144	Label	Global	UNWIND_INFO_0043d144	DEFAULT
0043d14c	Label	Global	UNWIND_INFO_0043d14c	DEFAULT
0043d15c	Label	Global	UNWIND_INFO_0043d15c	DEFAULT
0043d164	Label	Global	UNWIND_INFO_0043d164	DEFAULT
0043d174	Label	Global	UNWIND_INFO_0043d174	DEFAULT
0043d180	Label	Global	UNWIND_INFO_0043d180	DEFAULT
0043d188	Label	Global	UNWIND_INFO_0043d188	DEFAULT
0043d190	Label	Global	UNWIND_INFO_0043d190	DEFAULT
0043d194	Label	Global	UNWIND_INFO_0043d194	DEFAULT
0043d198	Label	Global	UNWIND_INFO_0043d198	DEFAULT
0043d19c	Label	Global	UNWIND_INFO_0043d19c	DEFAULT
0043d1a8	Label	Global	UNWIND_INFO_0043d1a8	DEFAULT
0043d1b0	Label	Global	UNWIND_INFO_0043d1b0	DEFAULT
0043d1b8	Label	Global	UNWIND_INFO_0043d1b8	DEFAULT
0043d1c0	Label	Global	UNWIND_INFO_0043d1c0	DEFAULT
0043d1c8	Label	Global	UNWIND_INFO_0043d1c8	DEFAULT
0043d1d0	Label	Global	UNWIND_INFO_0043d1d0	DEFAULT
0043d1d8	Label	Global	UNWIND_INFO_0043d1d8	DEFAULT
0043d1e0	Label	Global	UNWIND_INFO_0043d1e0	DEFAULT
0043d1e8	Label	Global	UNWIND_INFO_0043d1e8	DEFAULT
0043d1f4	Label	Global	UNWIND_INFO_0043d1f4	DEFAULT
0043d20c	Label	Global	UNWIND_INFO_0043d20c	DEFAULT
0043d210	Label	Global	UNWIND_INFO_0043d210	DEFAULT
0043d21c	Label	Global	UNWIND_INFO_0043d21c	DEFAULT
0043d248	Label	Global	UNWIND_INFO_0043d248	DEFAULT
0043d260	Label	Global	UNWIND_INFO_0043d260	DEFAULT
0043d278	Label	Global	UNWIND_INFO_0043d278	DEFAULT
0043d288	Label	Global	UNWIND_INFO_0043d288	DEFAULT
0043d28c	Label	Global	UNWIND_INFO_0043d28c	DEFAULT
0043d290	Label	Global	UNWIND_INFO_0043d290	DEFAULT
0043d2a8	Label	Global	UNWIND_INFO_0043d2a8	DEFAULT
0043d2b4	Label	Global	UNWIND_INFO_0043d2b4	DEFAULT
0043d2bc	Label	Global	UNWIND_INFO_0043d2bc	DEFAULT
0043d2c8	Label	Global	UNWIND_INFO_0043d2c8	DEFAULT
0043d2d0	Label	Global	UNWIND_INFO_0043d2d0	DEFAULT
0043d2e0	Label	Global	UNWIND_INFO_0043d2e0	DEFAULT
0043d2e8	Label	Global	UNWIND_INFO_0043d2e8	DEFAULT
0043d300	Label	Global	UNWIND_INFO_0043d300	DEFAULT
0043d310	Label	Global	UNWIND_INFO_0043d310	DEFAULT
0043d324	Label	Global	UNWIND_INFO_0043d324	DEFAULT
0043d328	Label	Global	UNWIND_INFO_0043d328	DEFAULT
0043d33c	Label	Global	UNWIND_INFO_0043d33c	DEFAULT
0043d344	Label	Global	UNWIND_INFO_0043d344	DEFAULT
0043d350	Label	Global	UNWIND_INFO_0043d350	DEFAULT
0043d354	Label	Global	UNWIND_INFO_0043d354	DEFAULT
0043d368	Label	Global	UNWIND_INFO_0043d368	DEFAULT
0043d378	Label	Global	UNWIND_INFO_0043d378	DEFAULT
0043d37c	Label	Global	UNWIND_INFO_0043d37c	DEFAULT
0043d384	Label	Global	UNWIND_INFO_0043d384	DEFAULT
0043d388	Label	Global	UNWIND_INFO_0043d388	DEFAULT
0043e000	Label	Global	DAT_0043e000	DEFAULT
0043e004	Label	Global	DAT_0043e004	DEFAULT
0043e008	Label	Global	DAT_0043e008	DEFAULT
0043e00c	Label	Global	DAT_0043e00c	DEFAULT
0043e010	Label	Global	DAT_0043e010	DEFAULT
0043e018	Label	Global	DAT_0043e018	DEFAULT
0043e020	Label	Global	DAT_0043e020	DEFAULT
0043e028	Label	Global	DAT_0043e028	DEFAULT
0043e030	Label	Global	DAT_0043e030	DEFAULT
0043e034	Label	Global	DAT_0043e034	DEFAULT
0043e038	Label	Global	DAT_0043e038	DEFAULT
0043e03c	Label	Global	DAT_0043e03c	DEFAULT
0043e040	Label	Global	DAT_0043e040	DEFAULT
0043e044	Label	Global	DAT_0043e044	DEFAULT
0043e048	Label	Global	DAT_0043e048	DEFAULT
0043e248	Label	Global	DAT_0043e248	DEFAULT
0043e250	Label	Global	DAT_0043e250	DEFAULT
0043e270	Label	Global	DAT_0043e270	DEFAULT
0043e278	Label	Global	DAT_0043e278	DEFAULT
0043e290	Label	Global	DAT_0043e290	DEFAULT
0043e2a8	Label	Global	DAT_0043e2a8	DEFAULT
0043e2c0	Label	Global	DAT_0043e2c0	DEFAULT
0043e2d8	Label	Global	DAT_0043e2d8	DEFAULT
0043e2e0	Label	Global	DAT_0043e2e0	DEFAULT
0043e2f8	Label	Global	DAT_0043e2f8	DEFAULT
0043e310	Label	Global	DAT_0043e310	DEFAULT
0043e328	Label	Global	DAT_0043e328	DEFAULT
0043e340	Label	Global	DAT_0043e340	DEFAULT
0043e344	Label	Global	DAT_0043e344	DEFAULT
0043e348	Label	Global	DAT_0043e348	DEFAULT
0043e34c	Label	Global	DAT_0043e34c	DEFAULT
0043e350	Label	Global	DAT_0043e350	DEFAULT
0043e354	Label	Global	DAT_0043e354	DEFAULT
0043e358	Label	Global	DAT_0043e358	DEFAULT
0043e35c	Label	Global	DAT_0043e35c	DEFAULT
0043e360	Label	Global	DAT_0043e360	DEFAULT
0043e368	Label	Global	DAT_0043e368	DEFAULT
0043e370	Label	Global	DAT_0043e370	DEFAULT
0043e378	Label	Global	DAT_0043e378	DEFAULT
0043e388	Label	Global	DAT_0043e388	DEFAULT
0043e398	Label	Global	DAT_0043e398	DEFAULT
0043e3a8	Label	Global	DAT_0043e3a8	DEFAULT
0043e3b8	Label	Global	DAT_0043e3b8	DEFAULT
0043e3c8	Label	Global	DAT_0043e3c8	DEFAULT
0043e3d8	Label	Global	DAT_0043e3d8	DEFAULT
0043e3e8	Label	Global	DAT_0043e3e8	DEFAULT
0043e3f8	Label	Global	DAT_0043e3f8	DEFAULT
0043e401	Label	Global	DAT_0043e401	DEFAULT
0043e408	Label	Global	DAT_0043e408	DEFAULT
0043e418	Label	Global	DAT_0043e418	DEFAULT
0043e428	Label	Global	DAT_0043e428	DEFAULT
0043e440	Label	Global	DAT_0043e440	DEFAULT
0043e450	Label	Global	DAT_0043e450	DEFAULT
0043e460	Label	Global	DAT_0043e460	DEFAULT
0043e470	Label	Global	DAT_0043e470	DEFAULT
0043e480	Label	Global	DAT_0043e480	DEFAULT
0043e490	Label	Global	DAT_0043e490	DEFAULT
0043e498	Label	Global	DAT_0043e498	DEFAULT
0043e4a0	Label	Global	DAT_0043e4a0	DEFAULT
0043e4b0	Label	Global	DAT_0043e4b0	DEFAULT
0043e4c0	Label	Global	DAT_0043e4c0	DEFAULT
00440c98	Label	Global	DAT_00440c98	DEFAULT
00440cc0	Label	Global	DAT_00440cc0	DEFAULT
00440cc8	Label	Global	DAT_00440cc8	DEFAULT
00440cd8	Label	Global	DAT_00440cd8	DEFAULT
00440ce0	Label	Global	DAT_00440ce0	DEFAULT
00440da0	Label	Global	DAT_00440da0	DEFAULT
00440da8	Label	Global	DAT_00440da8	DEFAULT
00440db0	Label	Global	DAT_00440db0	DEFAULT
00440dc0	Label	Global	DAT_00440dc0	DEFAULT
00440dc4	Label	Global	DAT_00440dc4	DEFAULT
00440dc8	Label	Global	DAT_00440dc8	DEFAULT
00440de0	Label	Global	DAT_00440de0	DEFAULT
00440de4	Label	Global	DAT_00440de4	DEFAULT
004435e0	Label	Global	DAT_004435e0	DEFAULT
004435e8	Label	Global	DAT_004435e8	DEFAULT
00443600	Label	Global	DAT_00443600	DEFAULT
00443e00	Label	Global	DAT_00443e00	DEFAULT
00443e10	Label	Global	DAT_00443e10	DEFAULT
00443e20	Label	Global	DAT_00443e20	DEFAULT
00443e40	Label	Global	DAT_00443e40	DEFAULT
00443ec0	Label	Global	DAT_00443ec0	DEFAULT
00443ed8	Label	Global	DAT_00443ed8	DEFAULT
00443f38	Label	Global	DAT_00443f38	DEFAULT
00444320	Label	Global	DAT_00444320	DEFAULT
00444330	Label	Global	DAT_00444330	DEFAULT
004443c0	Label	Global	DAT_004443c0	DEFAULT
004443d0	Label	Global	DAT_004443d0	DEFAULT
004443d4	Label	Global	DAT_004443d4	DEFAULT
004443d8	Label	Global	DAT_004443d8	DEFAULT
004443dc	Label	Global	_tls_index	IMPORTED
004443e0	Label	Global	DAT_004443e0	DEFAULT
004443f0	Label	Global	DAT_004443f0	DEFAULT
004443f4	Label	Global	DAT_004443f4	DEFAULT
004443f8	Label	Global	DAT_004443f8	DEFAULT
00444400	Label	Global	DAT_00444400	DEFAULT
00444410	Label	Global	DAT_00444410	DEFAULT
00444420	Label	Global	DAT_00444420	DEFAULT
00444428	Label	Global	DAT_00444428	DEFAULT
00444440	Label	Global	DAT_00444440	DEFAULT
00444444	Label	Global	DAT_00444444	DEFAULT
00444448	Label	Global	DAT_00444448	DEFAULT
00444540	Label	Global	DAT_00444540	DEFAULT
00444544	Label	Global	DAT_00444544	DEFAULT
00444548	Label	Global	DAT_00444548	DEFAULT
004446c0	Label	Global	DAT_004446c0	DEFAULT
004446c8	Label	Global	DAT_004446c8	DEFAULT
004446e0	Label	Global	DAT_004446e0	DEFAULT
00444740	Label	Global	DAT_00444740	DEFAULT
00444760	Label	Global	DAT_00444760	DEFAULT
00444768	Label	Global	DAT_00444768	DEFAULT
0044476c	Label	Global	DAT_0044476c	DEFAULT
00444770	Label	Global	DAT_00444770	DEFAULT
00445060	Label	Global	DAT_00445060	DEFAULT
004450b0	Label	Global	DAT_004450b0	DEFAULT
004450c0	Label	Global	DAT_004450c0	DEFAULT
004450e8	Label	Global	DAT_004450e8	DEFAULT
00445120	Label	Global	DAT_00445120	DEFAULT
00445128	Label	Global	DAT_00445128	DEFAULT
00445140	Label	Global	DAT_00445140	DEFAULT
00445148	Label	Global	DAT_00445148	DEFAULT
00445150	Label	Global	DAT_00445150	DEFAULT
00445168	Label	Global	DAT_00445168	DEFAULT
004451a8	Label	Global	DAT_004451a8	DEFAULT
004451c0	Label	Global	DAT_004451c0	DEFAULT
00445228	Label	Global	DAT_00445228	DEFAULT
00445250	Label	Global	DAT_00445250	DEFAULT
00445274	Label	Global	DAT_00445274	DEFAULT
00445278	Label	Global	DAT_00445278	DEFAULT
004452f0	Label	Global	DAT_004452f0	DEFAULT
00445328	Label	Global	DAT_00445328	DEFAULT
00445378	Label	Global	DAT_00445378	DEFAULT
0044a2a0	Label	Global	DAT_0044a2a0	DEFAULT
0044a2a4	Label	Global	DAT_0044a2a4	DEFAULT
0044a2a8	Label	Global	DAT_0044a2a8	DEFAULT
0044a2c0	Label	Global	DAT_0044a2c0	DEFAULT
0044a2c8	Label	Global	DAT_0044a2c8	DEFAULT
0044a2d0	Label	Global	DAT_0044a2d0	DEFAULT
0044a2d8	Label	Global	DAT_0044a2d8	DEFAULT
0044a2e0	Label	Global	DAT_0044a2e0	DEFAULT
0044a2e8	Label	Global	DAT_0044a2e8	DEFAULT
0044a2f0	Label	Global	DAT_0044a2f0	DEFAULT
0044a2f8	Label	Global	DAT_0044a2f8	DEFAULT
0044a2fa	Label	Global	DAT_0044a2f8+2	DEFAULT
0044a2fc	Label	Global	DAT_0044a2f8+4	DEFAULT
0044a2fe	Label	Global	DAT_0044a2f8+6	DEFAULT
0044a300	Label	Global	DAT_0044a300	DEFAULT
0044a308	Label	Global	DAT_0044a308	DEFAULT
0044a310	Label	Global	DAT_0044a310	DEFAULT
0044a318	Label	Global	DAT_0044a318	DEFAULT
0044a320	Label	Global	DAT_0044a320	DEFAULT
0044a350	Label	Global	DAT_0044a350	DEFAULT
0044a351	Label	Global	DAT_0044a351	DEFAULT
0044a361	Label	Global	DAT_0044a361	DEFAULT
0044a362	Label	Global	DAT_0044a362	DEFAULT
0044a381	Label	Global	DAT_0044a381	DEFAULT
0044a382	Label	Global	DAT_0044a382	DEFAULT
0044b000	Label	Global	DWORD_0044b000	DEFAULT
0044b004	Label	Global	DWORD_0044b004	DEFAULT
0044b00c	Label	Global	DWORD_0044b00c	DEFAULT
0044b018	Label	Global	DWORD_0044b018	DEFAULT
0044b020	Label	Global	DWORD_0044b020	DEFAULT
0044bae8	Label	Global	PTR_InitCommonControlsEx_0044bae8	DEFAULT
0044baf0	Label	Global	PTR_SetWindowSubclass_0044baf0	DEFAULT
0044bb00	Label	Global	PTR_BitBlt_0044bb00	DEFAULT
0044bb08	Label	Global	PTR_CreateCompatibleBitmap_0044bb08	DEFAULT
0044bb10	Label	Global	PTR_CreateCompatibleDC_0044bb10	DEFAULT
0044bb28	Label	Global	PTR_CreateFontIndirectW_0044bb28	DEFAULT
0044bb38	Label	Global	PTR_CreateSolidBrush_0044bb38	DEFAULT
0044bb40	Label	Global	PTR_DeleteDC_0044bb40	DEFAULT
0044bb48	Label	Global	PTR_DeleteObject_0044bb48	DEFAULT
0044bb58	Label	Global	PTR_GetDeviceCaps_0044bb58	DEFAULT
0044bb98	Label	Global	PTR_SelectObject_0044bb98	DEFAULT
0044bba0	Label	Global	PTR_SetBkColor_0044bba0	DEFAULT
0044bba8	Label	Global	PTR_SetBkMode_0044bba8	DEFAULT
0044bbb0	Label	Global	PTR_SetTextColor_0044bbb0	DEFAULT
0044bbc8	Label	Global	PTR_GdipAddPathArc_0044bbc8	DEFAULT
0044bbd0	Label	Global	PTR_GdipAddPathLine_0044bbd0	DEFAULT
0044bbf0	Label	Global	PTR_GdipClosePathFigure_0044bbf0	DEFAULT
0044bc10	Label	Global	PTR_GdipCreateFromHDC_0044bc10	DEFAULT
0044bc28	Label	Global	PTR_GdipCreateLineBrush_0044bc28	DEFAULT
0044bc30	Label	Global	PTR_GdipCreatePath_0044bc30	DEFAULT
0044bc38	Label	Global	PTR_GdipCreatePen1_0044bc38	DEFAULT
0044bc40	Label	Global	PTR_GdipCreateSolidFill_0044bc40	DEFAULT
0044bc48	Label	Global	PTR_GdipDeleteBrush_0044bc48	DEFAULT
0044bc58	Label	Global	PTR_GdipDeleteFontFamily_0044bc58	DEFAULT
0044bc60	Label	Global	PTR_GdipDeleteGraphics_0044bc60	DEFAULT
0044bc68	Label	Global	PTR_GdipDeletePath_0044bc68	DEFAULT
0044bc70	Label	Global	PTR_GdipDeletePen_0044bc70	DEFAULT
0044bc78	Label	Global	PTR_GdipDisposeImage_0044bc78	DEFAULT
0044bc80	Label	Global	PTR_GdipDrawEllipse_0044bc80	DEFAULT
0044bc90	Label	Global	PTR_GdipDrawPath_0044bc90	DEFAULT
0044bc98	Label	Global	PTR_GdipDrawPolygon_0044bc98	DEFAULT
0044bca0	Label	Global	PTR_GdipDrawRectangle_0044bca0	DEFAULT
0044bca8	Label	Global	PTR_GdipFillEllipse_0044bca8	DEFAULT
0044bcb0	Label	Global	PTR_GdipFillPath_0044bcb0	DEFAULT
0044bcb8	Label	Global	PTR_GdipFillPolygon_0044bcb8	DEFAULT
0044bcc0	Label	Global	PTR_GdipFillRectangle_0044bcc0	DEFAULT
0044bd10	Label	Global	PTR_GdipSetSmoothingMode_0044bd10	DEFAULT
0044bd20	Label	Global	PTR_GdiplusShutdown_0044bd20	DEFAULT
0044bd28	Label	Global	PTR_GdiplusStartup_0044bd28	DEFAULT
0044bd38	Label	Global	PTR_CloseHandle_0044bd38	DEFAULT
0044bd48	Label	Global	PTR_CreateFileW_0044bd48	DEFAULT
0044bd50	Label	Global	PTR_DeleteCriticalSection_0044bd50	DEFAULT
0044bd58	Label	Global	PTR_EnterCriticalSection_0044bd58	DEFAULT
0044bd78	Label	Global	PTR_FreeLibrary_0044bd78	DEFAULT
0044bd80	Label	Global	PTR_GetCommState_0044bd80	DEFAULT
0044bd88	Label	Global	PTR_GetConsoleMode_0044bd88	DEFAULT
0044bd90	Label	Global	PTR_GetConsoleScreenBufferInfo_0044bd90	DEFAULT
0044bda0	Label	Global	PTR_GetCurrentProcess_0044bda0	DEFAULT
0044bda8	Label	Global	PTR_GetCurrentProcessId_0044bda8	DEFAULT
0044bdb0	Label	Global	PTR_GetCurrentThreadId_0044bdb0	DEFAULT
0044bdd0	Label	Global	PTR_GetLastError_0044bdd0	DEFAULT
0044bdd8	Label	Global	PTR_GetModuleFileNameW_0044bdd8	DEFAULT
0044bde0	Label	Global	PTR_GetModuleHandleA_0044bde0	DEFAULT
0044bde8	Label	Global	PTR_GetModuleHandleW_0044bde8	DEFAULT
0044bdf8	Label	Global	PTR_GetProcAddress_0044bdf8	DEFAULT
0044be08	Label	Global	PTR_GetStartupInfoA_0044be08	DEFAULT
0044be10	Label	Global	PTR_GetStdHandle_0044be10	DEFAULT
0044be18	Label	Global	PTR_GetSystemTimeAsFileTime_0044be18	DEFAULT
0044be20	Label	Global	PTR_GetTickCount_0044be20	DEFAULT
0044be58	Label	Global	PTR_InitializeCriticalSection_0044be58	DEFAULT
0044be60	Label	Global	PTR_LeaveCriticalSection_0044be60	DEFAULT
0044be68	Label	Global	PTR_LoadLibraryA_0044be68	DEFAULT
0044be70	Label	Global	PTR_LoadLibraryW_0044be70	DEFAULT
0044be90	Label	Global	PTR_MulDiv_0044be90	DEFAULT
0044be98	Label	Global	PTR_MultiByteToWideChar_0044be98	DEFAULT
0044bea0	Label	Global	PTR_PeekConsoleInputA_0044bea0	DEFAULT
0044bea8	Label	Global	PTR_PurgeComm_0044bea8	DEFAULT
0044beb0	Label	Global	PTR_QueryPerformanceCounter_0044beb0	DEFAULT
0044beb8	Label	Global	PTR_ReadConsoleInputA_0044beb8	DEFAULT
0044bec0	Label	Global	PTR_ReadFile_0044bec0	DEFAULT
0044bec8	Label	Global	PTR_RtlAddFunctionTable_0044bec8	DEFAULT
0044bed0	Label	Global	PTR_RtlCaptureContext_0044bed0	DEFAULT
0044bed8	Label	Global	PTR_RtlLookupFunctionEntry_0044bed8	DEFAULT
0044bee0	Label	Global	PTR_RtlVirtualUnwind_0044bee0	DEFAULT
0044bee8	Label	Global	PTR_SetCommMask_0044bee8	DEFAULT
0044bef0	Label	Global	PTR_SetCommState_0044bef0	DEFAULT
0044bef8	Label	Global	PTR_SetCommTimeouts_0044bef8	DEFAULT
0044bf00	Label	Global	PTR_SetConsoleCtrlHandler_0044bf00	DEFAULT
0044bf08	Label	Global	PTR_SetConsoleMode_0044bf08	DEFAULT
0044bf18	Label	Global	PTR_SetUnhandledExceptionFilter_0044bf18	DEFAULT
0044bf20	Label	Global	PTR_SetupComm_0044bf20	DEFAULT
0044bf30	Label	Global	PTR_Sleep_0044bf30	DEFAULT
0044bf38	Label	Global	PTR_TerminateProcess_0044bf38	DEFAULT
0044bf40	Label	Global	PTR_TlsGetValue_0044bf40	DEFAULT
0044bf48	Label	Global	PTR_UnhandledExceptionFilter_0044bf48	DEFAULT
0044bf50	Label	Global	PTR_VirtualProtect_0044bf50	DEFAULT
0044bf58	Label	Global	PTR_VirtualQuery_0044bf58	DEFAULT
0044bf60	Label	Global	PTR_WideCharToMultiByte_0044bf60	DEFAULT
0044bf70	Label	Global	PTR_WriteFile_0044bf70	DEFAULT
0044bf80	Label	Global	PTR___C_specific_handler_0044bf80	DEFAULT
0044bf90	Label	Global	PTR___getmainargs_0044bf90	DEFAULT
0044bf98	Label	Global	PTR___initenv_0044bf98	DEFAULT
0044bfa0	Label	Global	PTR___iob_func_0044bfa0	DEFAULT
0044bfa8	Label	Global	PTR___lconv_init_0044bfa8	DEFAULT
0044bfb0	Label	Global	PTR___set_app_type_0044bfb0	DEFAULT
0044bfb8	Label	Global	PTR___setusermatherr_0044bfb8	DEFAULT
0044bfc0	Label	Global	PTR__acmdln_0044bfc0	DEFAULT
0044bfc8	Label	Global	PTR__amsg_exit_0044bfc8	DEFAULT
0044bfd0	Label	Global	PTR__cexit_0044bfd0	DEFAULT
0044bfd8	Label	Global	PTR__controlfp_0044bfd8	DEFAULT
0044bfe0	Label	Global	PTR__errno_0044bfe0	DEFAULT
0044bfe8	Label	Global	PTR__fmode_0044bfe8	DEFAULT
0044bff8	Label	Global	PTR__i64toa_0044bff8	DEFAULT
0044c008	Label	Global	PTR__initterm_0044c008	DEFAULT
0044c018	Label	Global	PTR__itow_0044c018	DEFAULT
